text,anger,fear,joy,sadness,surprise,hope
Y con esta determinación y tan mirado este libro está acepto y vendible por acá que jamás se ha visto tal un libro y no irán por allá ningunas de suerte que el señor Treviño podrá vender bien las suyas.,0,0,0,1,0,0
en lo que VM se justifica que reciba su buena voluntad que no ha podido más y que todo lo ha procurado como cosa propia así lo creo y conozco la mucha bondad de VM y cuidado y deseo de hacerme merced por lo cual quedo en mucha obligación de servir a VM en todo lo que me mandare y a cosas de VM ofreciéndose me emplee.,0,0,0,1,0,0
Con esta primera flota que de allá se aguarda aguardo los 2640 pesos de la primera paga como dicho es y lo demás a su tiempo.,0,0,0,0,0,0
En lo cual procederá VM conforme mi orden dado a VM en el enviarlo mandándolo repartir en tres o cuatro navíos registrado en el registro de Su Majestad todo como conviene y Dios lo traiga en bien.,0,0,0,0,0,0
Veo el consejo que VM me da de que a lo venidero no envíe más de hasta una docena de cajas y esto repartido en dos cargazones asortidas.,0,0,0,0,0,0
Huelgo mucho del aviso y de libros nuevos enviaré cuantos hubiere el número que VM me avisa.,0,0,0,0,0,0
Y si la memoria que VM me envía recibiera más presto enviara una cargazón con esta armada pero vino muy tarde a mi poder después la venida de la primera carabela a Sevilla.,0,0,0,1,0,0
Por tanto las cartas que VM me hiciere merced de escribir vengan dirigidas al señor Francisco del Peso Cañas en Sevilla que es hombre principal que luego me las enviará.,0,0,0,0,0,0
Y ver el poco despacho que VM me dice hay de libros y lo mal que se venden a causa de las revueltas entre clérigos y frailes me desanimó pero el año que viene lo enviaré por la orden que VM avisa que gracias a Dios tengo tan buena comodidad como cuantos hay.,0,1,0,1,0,1
Y ahora que Dios llevó al señor Vicente Portonaris que proveía a VM y al s Treviño si se quisieren servir de mí me avisen y me envíe VM las memorias que fuere servido que yo procuraré hacer lo posible como VM merece y yo debo y contento.,0,0,1,0,0,0
Nuestro Señor la muy magnífica persona de VM guarde muchos años como deseo para mí.,0,0,0,0,0,1
De Medina del Campo de esta casa de VM a 27 de mayo 1585.,0,0,0,0,0,0
Besa la mano de VM su servidor,0,0,0,0,0,0
Benito Boyer,0,0,0,1,0,0
Olvidóseme decir a VM cómo hay algunas personas que contrahacen mi firma dicha escrita de mi mano.,0,0,0,1,0,0
Han engañado algunas personas que le servían a VM por amigo.,0,1,0,0,0,0
Diego Boyer.Carta de Benito Boyer impresor de libros para Diego Navarro Maldonado mercader de libros.Ilustre señor.,0,0,0,0,0,0
Con esta armada envío a VM cuarenta cajas de libros de diversas facultades que van todos muy bien encuadernados que la memoria futura de ellos de lo que montan mi sobrino Juan Boyer de Sevilla enviará a VM desde Sevilla el cual envié allá solamente para hacer las cargas las cuales mandará VM vender con toda brevedad y diligencia posible.,0,0,0,0,0,0
Y lo que de ellas procediere pagado VM de su provisión y responsión como es costumbre y reembolso de los fletes y gastos que en ello VM hiciere lo demás será servido de me lo remitir con la primera flota o navíos que por acá vinieren y VM los reparta en los más navíos que le pareciere y pudiere porque corramos menos riesgo.,0,0,0,0,0,0
Y si acaso Mateo del Canto mi cuñado que creo se volverá en esta flota pidiere algo a VM por mi cuenta no se le dé cosa alguna porque ésta es mi voluntad.,0,0,0,0,0,0
Y haralo VM por la mejor forma que le parezca sin que él entienda que yo he dado este aviso y en ninguna manera vuelvo a decir que por mi cuenta VM no le dé cosa alguna.,0,0,0,1,0,0
Las doscientas biblias de Vatablo que van inclusas en las dichas cuarenta cajas VM las venda muy bien porque hasta que VM allá las haya vendido yo no venderé ni daré a persona alguna ninguna porque todas las que hay las tengo en mi poder y hasta saber VM las ha vendido por ningún dinero daré ni venderé ninguna porque como dicho es VM venda bien las dichas biblias.,0,0,0,1,0,0
Y porque Juan Boyer mi sobrino escribirá a VM desde Sevilla largamente no tengo que decir más de que VM me mande en qué sirva porque lo haré como las obras lo mostrarán y Nuestro Señor etc.,0,0,0,0,0,0
De Medina del Campo 25 de mayo 1584,0,0,0,1,0,0
Ilustre señor besa las manos de VM su muy cierto servidor,0,0,0,0,0,0
Benito BoyerCarta de Benito Boyer impresor de libros para Diego Navarro Maldonado mercader de libros.Ilustre señor.,0,0,0,0,0,0
La presente no servirá para más de avisar a VM cómo en la flota que este presente mes de junio parte este año de mil y quinientos y ochenta y cuatro años de este pueblo de Sanlúcar de Barrameda para esa tierra de Nueva España que va por general de ella don Diego de Arce envío a VM cuarenta cajas de libros por mi cuenta registrados en la nao que Dios salve de Francisco Espínola llamada Santa María de Aratia que va por maestre Rodrigo Madera.,0,0,0,0,0,0
Y las dichas cuarenta cajas de libros y con sus cerraduras y llaves y marcadas de la marca de fuera de número uno a cuarenta bien acondicionadas que así las mandará VM recibir y donde no que pague el dicho maestre el daño que hubiere que Dios no quiera.,0,0,0,0,0,0
Y aquí incluso va el conocimiento del dicho maestre de la dicha ropa y como en él se contiene.,0,0,0,0,0,0
Mandará VM recibir o quien su poder hubiere recibir en el puerto de santo Juan de Ulúa dicha mercadería bien tratada y condicionada como dicho es sin pagarle del porte flete ni averías cosa ninguna de ello porque como consta por dichos conocimientos yo le he pagado aquí todos los gastos y portes.,0,0,0,1,0,0
y de la dicha mercadería mandare VM proceder y hacer lo siguiente de ello.,0,0,0,0,0,0
Conforme a la memoria que va aquí incluso de los libros que van dentro las dichas cuarenta cajas con sus precios y como VM por ella verá montan los dichos libros encuadernados como dice la dicha memoria treinta y ocho mil y doscientos y veintiocho reales coste de aquí de España como se venden dichos libros a todos y más fuera.,0,0,0,0,0,0
Do éstos montan los gastos fletes y otra cosas que he gastado por envío de las dichas cuarenta cajas nueve mil y ochocientos y veintitrés reales y en reales de contado lo he pagado todo como VM verá por el menudo cada cosa por sí por el menudo en fin de la memoria de las dichas cuarenta cajas con sus precios a que me remito.,0,0,0,0,0,0
De manera que principal y costas de las dichas cuarenta viene a sumar y montar todo cuarenta y ocho mil y cincuenta y un reales de la cual suma me hará VM en su libro a cuenta y avisar con la primera carabela de aviso consignadas las cantidades a Sevilla a Antonio Saget mercader de libros en calle de Génova y Francisco del Peso Canas Lope García de la Torre.,0,0,0,0,0,0
VM mandará vender y beneficiar luego la dicha mercadería con todo el más provecho y ganancia que fuere posible por mi cuenta vendiendolo a una o diversas personas a pagar luego de contado.,0,0,0,0,0,0
Y mi voluntad es que mande VM vender los libros que van en caja enteramente sin poner ni quitar de ellas libros ningunos que van en la dicha mercadería.,0,0,0,0,0,0
Aclárome y digo que queriendo comprar un libro u otras personas de esa tierra una caja dos tres o mucho más de esta cargazón que no pueda desechar ningunos libros de las dichas cajas y números que tomare como parecerá por la memoria porque los unos han de hacer vender los otros y las cajas no se han de desasortir de como van.,0,0,0,1,0,0
Y como VM verá son todos buenos libros y que luego se venderán de contado con la más ganancia que VM pudiere haciendo VM en ello como cosa suya propia como espero.,0,0,0,0,0,1
Y los dineros que procedieren de lo dicho todo ello si es posible si se han vendido como confío en Dios por ser como digo buena mercadería y donde no lo que de ello se hubiere vendido si no fuere todo me lo mande VM enviar a mí Benito Boyer registrado en los registros de Su Majestad repartido el dinero en tres o cuatro navíos con la presente flota sin hacer asegurar cosa ninguna.,0,0,0,1,0,0
Y en ello suplico a VM que no haya falta y que lo procure VM con todo cuidado para que yo cobre presto con los demás los dichos nueve mil y ochocientos y veintitrés reales que he pagado aquí en reales de contado por el envío de la dicha mercadería porque como se vino tarde a cargarla no hallé quién la quisiese llevar sino pagando todos los portes y fletes de ello.,0,0,0,1,0,0
De verdad que me ha sido harto disgusto y descómodo en mis negocios.,0,0,0,0,0,0
Y ya que estaba aquí para que no quedara atrás lo he pagado todo a lo cual tenga VM miramiento le supplico como buen amigo.,0,0,0,0,0,0
De todo tomará VM su provisión acostumbrada y allende de eso quedaré en obligación a VM y sus cosas por la buena diligencia que entiendo pondrá VM con mucho cuidado en beneficiar y vender luego esta ropa como de VM tengo con esto más que de otra persona ninguna y como esto confío de VM haría lo mismo de toda mi hacienda.,0,0,1,0,0,1
y de todo lo procedido me avisará VM por duplicadas cartas con las primeras comodidades como dicho es.,0,0,0,0,0,0
En la dicha cargazón van doscientas biblias de Vatablo las cincuenta de papel de marca mayor bastardo que se imprimieron pocas para personas principales.,0,0,0,1,0,0
Y la dicha biblia se ha acabado de imprimir poco ha y todas están en mi poder que no se hicieron más de mil.,0,0,0,0,0,0
Y otras que esas no van ni han de ir a esas partes porque es tanto el deseo que hay acá de ellas que no habrá en la impresión de ellas para la Xa parte de los que acá las quieren por ser libro tan bueno y necesario.,0,0,0,1,0,0
Y creo no se imprimirá otra impresión tan presto que así lo mandará VM decir a todos que es la verdad.,0,0,0,0,0,0
Y procurar las vender bien y creo que ellas harán vender de contado todo los demás libros que van en compañía de las dichas biblias que esto es la causa porque los envío porque de otra manera y servir a VM por vender dichas biblias no había necesidad de enviarlas allá que acá demasiado de bien se vendieran.,0,0,0,1,0,0
En todo caso procure VM la venta de estas cuarenta cajas de libros luego y cuando más no se pudiere todo de contado VM mande fiarlo para la vuelta de esta presente flota acá lo que no pudiese vender de contado como sea a personas abonadas y seguras a parecer de VM porque estoy muy confiado de su bondad verdad y llaneza de VM.,0,0,0,1,0,0
Así le doy libre comisión para que haga VM en esto como cosa suya propia por aviso.,0,0,0,0,0,0
digo que si VM gustase de tomarme y comprar por su cuenta toda esta cargazón pues son tan buenos libros y muchos nuevos en ello recibirá merced y placer.,0,0,1,0,0,0
Y me contentaría de que VM me enviase para acomodarle la mitad del dinero y la otra primera flota después el resto.,0,0,0,0,0,0
VM lo haga si fuere servido y donde no haga VM lo que dicho es en beneficio de ello.,0,0,0,0,0,0
Con la otra flota primera que de aquí irá a un año enviaré a VM otros muy buenos libros que ahora por la brevedad del tiempo no he podido enviar que serán muy vendibles con los demás libros que hubiere nuevos.,0,0,0,0,0,0
Y cada año enviaré a VM una cargazón por mi cuenta porque tengo para ello tan buena comodidad y mejor que ninguno de nuestro trato de librería de esta tierra.,0,0,0,0,0,0
Y sólo querría mucho que VM me hiciese merced de enviarme una buena memoria por dos copias de todos los libros que en esa tierra son buenos aceptos y muy vendibles y cómo han de ir encuadernados porque tengo comodidad porque trato en todas partes de hacerlos venir.,0,0,0,1,0,0
Así señor que si VM fuere servido y sus amigos de enviarme sus memorias de los libros que quisieren por su cuenta que les envíe yo los asortiré mejor que nadie y acerca de ello procederé como VM ordenare sin exceder de ello como VM verá.,0,0,0,0,0,0
Y confiado que VM me hará la merced no digo más por ésta sino que VM me mande como a muy su servidor aficionado que de VM soy.,0,0,0,1,0,0
Y quedo rogando a Nuestro Señor la ilustre persona de VM guarde y prospere muchos años como sus servidores deseamos.,0,0,0,0,0,0
De Sanlúcar de Barrameda a 9 de junio de 1584 años.,0,0,0,0,0,0
Ilustre Señor besa la mano de VM su servidor,0,0,0,0,0,0
Benito Boyer,0,0,0,1,0,0
Señor cuando VM hallare que en esta cargazón yo pongo en los gastos alguna cosa que no se usa y que no lo ponen otros libreros VM lo rebata porque no quiero que por achaque y carecer se deje de vender esta mercadería y no quiero ser más caro que otros.,0,0,0,1,0,0
Y así digo que haga en ello VM como cosa propia en todo como mejor le pareciere para que luego se venda esta ropa por aviso aunque todo lo que pongo lo he pagado.,0,0,0,1,0,0
Señor ésta es copia de otra mía escrita a VM y en falta del original servirá la presente.,0,0,0,0,0,0
Benito Boyer.Carta de Mari Plazuela para su hijo Martín de Alcudia.Deseado hijo.,0,0,0,0,0,0
La gracia y amor del Espíritu Santo sea siempre en vuestra guarda y compaña.,0,0,0,1,0,0
Bien entenderéis la mucha pena que vuestra ausencia y la de mi hijo de mi corazón vuestro hermano me causaron cuando os partistes de mi compañía.,0,1,0,1,0,0
Que fue tan grande que me duró muchos años hasta tanto que hube nuevas que llegastes a salvamento.,0,0,0,1,0,0
Yo di muchas gracias a Dios y a Su Santísima Madre que os llegaron a ese puerto a la noble ciudad de Los Ángeles donde como buenos hermanos y leales amigos estábades trabajando en vuestros nobles oficios.,0,0,0,0,0,0
Entonces fue tanto el contento que yo y vuestro padre recibimos que con palabras no lo puedo significar.,0,0,1,0,0,0
Fue Dios servido que luego en poco tiempo de vuestra ausencia murió vuestra hermana y compañera Ana García la cual muerte aunque dio pena en fin nos conformamos con la voluntad de Dios.,0,1,0,1,0,0
Ella se enterró con la honra posible y se le hicieron honras con honra.,0,0,0,1,0,0
Rogar a Dios por ella.,0,0,0,1,0,0
Aviso de ésta hemos dado yo y vuestro padre que creo habrá venido a vuestra noticia.,0,0,0,1,0,0
Los temporales nos ha sucedido favorables mediante Dios Nuestro Señor con salud a mí y a los demás: vuestros hermanos y padre.,0,0,0,0,0,0
Y en lo demás trabajar y pasar lo mejor que podemos honradamente como siempre.,0,0,0,1,0,0
Vuestro hermano el menor ha crecido y está el más gentil hombre de todos vosotros el cual con el cargo que tiene de hijo obediente y fiel nos ayuda.,0,0,0,1,0,0
Vuestra hermana la menor está tan mujer como yo y con su ayuda y compaña tengo descanso y consuelo.,0,0,0,1,0,0
Ruego a Dios Nuestro Señor y a Su Santísima nos la guarde hasta que la veamos con el estado que ella merece y yo lo deseo.,0,0,0,1,0,0
También os la encomiendo para que roguéis a Dios porque por bien que lo hagáis no le llegaréis a una de mil [...] de lo que ruega por vosotros.,0,0,0,1,0,0
